pid,label,label_en,label_es,section,genre,claimed_genre_en,claimed_genre_es,link,access,status,language,creators,stewards,blurb,blurb_en,blurb_es,related_to,sub_collections,open_data,added_by,twitter,census_year,notes,order,layout,collection,thumbnail,full
cds37,Caribbean Review of Gender Studies,,Revista de los estudios de género del Caribe,Periodicals & Blogs,Journals,an academic journal,una revista académica,https://sta.uwi.edu/crgs/,open,Active,en,Institute for Gender and Development Studies,UWI St. Augustine,"The <em>Caribbean Review of Gender Studies</em> stimulates cross-cultural exchanges among Caribbean peoples within the region, those in the Caribbean Diaspora, as well as those who bring a comparative perspective to bear on Caribbean gender and feminist concerns. The journal is established around an identity and voice emanating from Caribbean realities of power in gender, sexualities, ethnicity and class relations, and their effects. The journal welcomes critical disciplinary or multi-disciplinary scholarly articles and creative contributions that broaden networks and enhance the global understanding and reach of Caribbean feminist theory and praxis.",,"La <em>Caribbean Review of Gender Studies</em> (Revista caribeña de estudios de género) estimula los intercambios interculturales entre los pueblos caribeños dentro de la región, los de la diáspora caribeña, así como los que traen una perspectiva comparativa para responder a cuestiones de género y feminismo del Caribe. La revista se establece en torno a una identidad y voz que emana de las realidades del poder relacionadas con el género, las sexualidades, la etnicidad y las relaciones de clase y sus efectos en el Caribe. La revista acoge con satisfacción artículos académicos disciplinarios o multidisciplinarios críticos y contribuciones creativas que amplían las redes y mejoran la comprensión global y el alcance de la teoría feminista y la praxis del Caribe.",,,,Alex Gil,@elotroalex,2020,,125,caridischo_item,main,/img/derivatives/simple/cds37/thumbnail.jpg,/img/derivatives/simple/cds37/fullwidth.jpg
cds38,Centro León: Colecciones de Bienes Culturales,Centro León: Collections of Cultural Property,,Collections & Curations,Digital Libraries,an eMuseum,un eMuseo,https://colecciones.centroleon.org.do/collections,private,Active,es,María Amalia León de Jorge,,Las Colecciones de bienes culturales del Centro León reunen información correspondiente a la colección de objetos antropológicos y obras de arte catalogados y clasificados por los departamentos de Antropología y Artes Visuales.,"The Eduardo León Jimenes Cultural Center (León Center) is located in the city of Santiago de los Caballeros, Dominican Republic. It was devised by the León Asensio brothers to honor the memory of their parents while giving the country an institution for its educational and cultural development. The digital collection gathers information corresponding to the collection of anthropological objects and works of art cataloged and classified by the departments of Anthropology and Visual Arts.",,,,,,,2020,,126,caridischo_item,main,/img/derivatives/simple/cds38/thumbnail.jpg,/img/derivatives/simple/cds38/fullwidth.jpg
cds39,Dark Laboratory,,Laboratorio Oscuro,Cabinet of Wonders,Sui Generis,a laboratory,un laboratorio,https://www.darklaboratory.com/,open,Active,en," Tao Leigh Goffe, Jeffrey Palmer",,"The Dark Laboratory is an engine for collaboration, design, and study of Black and Indigenous ecologies through creative technology.",,"El laboratorio oscuro es un motor de colaboración, diseño y estudio de ecologías negras e indígenas a través de la tecnología creativa.",,,,Tao Leigh Goffe,@taoleighgoffe,2020,,127,caridischo_item,main,/img/derivatives/simple/cds39/thumbnail.jpg,/img/derivatives/simple/cds39/fullwidth.jpg
cds40,Digital Map of the Afro-Cuban Web,,Mapa digital de la web afrocubana,Maps & Visualizations,Maps,a digital map,un mapa digital,https://hcommons.org/deposits/item/hc:28035/,open,Stable,en,Maya Anderson-González,Humanities Commons,"Gephi visualization of a network of hyperlinks between websites related to Afro-Cuba containing 1486 nodes and 1703 edges, with size indicating degree",,"Visualización de Gephi de una red de hipervínculos entre sitios web relacionados con Afro-Cuba que contiene 1486 nodos y 1703 bordes, con grado de indicación de taya.",,,,Roopika Risam,@roopikarisam,2020,,128,caridischo_item,main,/img/derivatives/simple/cds40/thumbnail.jpg,/img/derivatives/simple/cds40/fullwidth.jpg
cds41,Centro for Puerto Rican Studies: Digital Collection,,Centro para estudios puertorriqueños: Colección digital,Collections & Curations,Digital Libraries,a digital collection,una colección digital,https://centroca.hunter.cuny.edu/index.php,open,Stable,en,,Hunter College,"Centro is a research institute that is dedicated to the study and interpretation of the Puerto Rican experience in the United States and that produces and disseminates relevant interdisciplinary research. Centro also collects, preserves, and provides access to library resources documenting Puerto Rican history and culture.",,"El Centro es un instituto de investigación que está dedicado al estudio e interpretación de la experiencia puertorriqueña en los Estados Unidos y que produce y difunde la investigación interdisciplinaria relevante. Centro también recopila, conserva, y proporciona acceso a los recursos de la biblioteca que documenta la historia y la cultura puertorriquenes.",,,,,,2020,,129,caridischo_item,main,/img/derivatives/simple/cds41/thumbnail.jpg,/img/derivatives/simple/cds41/fullwidth.jpg
cds42,Archivo de Respuestas Emergencias de Puerto Rico (AREPR),Puerto Rico Emergency Responses Archive,,Collections & Curations,Thematic Curations,an archive,un archivo,http://arepr.org/,open,Active,"en,es",Christina Boyles,DLoC/Michigan State University,"Supported by the Andrew W. Mellon Foundation, the Archivo de Respuestas Emergencias de Puerto Rico (AREPR) is a freely available Omeka S site that depicts and describes the innovative knowledge production of grassroots community organizations in Puerto Rico in the wake of both natural and man-made disasters. The project involves collaboration between the University of Puerto Rico-Río Piedras, the University of Puerto Rico-Mayagüez, Michigan State University, and the Digital Library of the Caribbean.",,"Apoyado por la Fundación Andrew W. Mellon, el archivo de respuestas de emergencias de Puerto Rico (ARERPR) es un sitio de Omeka S disponible libremente que representa y describe la innovadora producción de conocimientos de organizaciones comunitarias de base en Puerto Rico a raíz de desastres causados por la naturaleza o el hombre. El proyecto parte de una colaboración entre la Universidad de Puerto Rico-Río Piedras, la Universidad de Puerto Rico-Mayagüez, la Universidad Estatal de Michigan y la Biblioteca Digital del Caribe (dLOC).",cds31,,,Christina Boyles,@clboyles,2020,,130,caridischo_item,main,/img/derivatives/simple/cds42/thumbnail.jpg,/img/derivatives/simple/cds42/fullwidth.jpg
cds43,dLOC as Data: A Thematic Approach to Caribbean Newspapers,,dLOC como datoss: Un acercamiento temático a los periódicos del Caribe,Cabinet of Wonders,Sui Generis,an initiative,una iniciativa,http://dlocasdata.domains.uflib.ufl.edu/,open,In Development,en,"Perry Collins, Hadassah St. Hubert, Miguel Asencio, Jamie Rogers, et al.",Florida International University; University of Florida; Digital Library of the Caribbean,"Funded by the Collections as Data program with support from the Mellon Foundation, this project will enhance access to existing Caribbean newspaper digital collections by making texts available for bulk download to its users. This will facilitate modes of scholarship that depend on access to image and textual data at scale and will enable a new level of access to titles not included in newspaper data resources such as Chronicling America. To meet the needs of the dLOC community for teaching and research, we will demonstrate the potential of newspaper data by creating a pilot thematic tool kit focused on hurricanes and tropical cyclones.",,"Financiado por el programa &quot;Collections as Data&quot; (Colecciones como datos) con el apoyo de la Fundación Mellon, este proyecto mejorará el acceso a las colecciones digitales de los periódicos del Caribe existentes al hacer que los textos estén disponibles para descargar a granel a sus usuarios. Esto facilitará los modos de estudio que dependen del acceso a la imagen y los datos textuales a escala y permitirá un nuevo nivel de acceso a los títulos no incluidos en los recursos de datos de periódicos, como Chronicling America. Para satisfacer las necesidades de la comunidad DLOC para la enseñanza y la investigación, demostraremos el potencial de los datos del periódico al crear un kit de herramientas temáticos piloto enfocado en huracanes y ciclones tropicales.",cds31,,,Perry Collins,@perrycollins,2020,,131,caridischo_item,main,/img/derivatives/simple/cds43/thumbnail.jpg,/img/derivatives/simple/cds43/fullwidth.jpg
cds44,Cuban Heritage Connection,,Conexión de la herencia cubana,Collections & Curations,Digital Libraries,digital collections,colecciones digitales,https://merrick.library.miami.edu/digitalprojects/chc.php,open,Active,"en,es",,University of Miami,"Below are descriptions and links to Cuban Heritage Collection digital collections with digital manuscripts, photographs, letters, maps and other resources held in the University of Miami Libraries Cuban Heritage Collection.",,"A continuación se presentan descripciones y enlaces a colecciones de herencia cubanas, colecciones digitales con manuscritos digitales, fotografías, letras, mapas y otros recursos celebrados en la Cuban Heritage Collection (Colección legado cubano) de la Universidad de Miami.",,,,Roopika Risam,@roopikarisam,2020,There are approximately infinity subcollections,132,caridischo_item,main,/img/derivatives/simple/cds44/thumbnail.jpg,/img/derivatives/simple/cds44/fullwidth.jpg
cds45,Cuba Counterpoints,,Contrapuntos de Cuba,Periodicals & Blogs,Journals,a journal,una revista,http://cubacounterpoints.com/,open,Archived,en,Ariana Hernandez-Reguant,Ariana H-R / Alan West-Duran,"<em>Cuban Counterpoints</em> is the public face of a scholarly community. It is a project linked to EthnoCuba, a network/group of Cubanist academics that includes residents from over fifteen countries, including Cuba and the United States.",,"<em>Cuban Counterpoints</em> (Contrapuntos cubanos) es la cara pública de una comunidad académica. Es un proyecto vinculado a Ethnocuba, una red/grupo de académicos cubanistas que incluye a los residentes de más de quince países, incluidos Cuba y los Estados Unidos.",,,,Ariana Hernandez-Reguant,,2020,💜,133,caridischo_item,main,/img/derivatives/simple/cds45/thumbnail.jpg,/img/derivatives/simple/cds45/fullwidth.jpg
cds46,Claude McKay's Early Poetry (1911-1922): A Digital Collection,,Poesía temprana de Claude McKay (1911-1922): una colección digital,Collections & Curations,Scholarly Editions,a digital collection,una colección digital,https://scalar.lehigh.edu/mckay/index,open,Stable,en,Amardeep Singh,Scalar,"This site began as a collaborative WordPress project put together by students in Amardeep Singh and Ed Whitley’s Introduction to the Digital Humanities graduate seminar. The site has evolved since fall 2015 and been reworked for the Scalar platform; it now offers digital editions of all of McKay’s early poems, including <em>Songs of Jamaica</em>, <em>Constab Ballads</em>, <em>Spring in New Hampshire</em>, and <em>Harlem Shadows</em>, as well as uncollected poetry published in various Jamaican, British, and American magazines from the 1910s and 20s not included in those volumes.",,"Este sitio comenzó como un proyecto de WordPress colaborativo organizado por los estudiantes de Amardeep Singh y Ed Whitley en el seminario de posgrado de introducción a las humanidades digitales. El sitio ha evolucionado desde el otoño 2015 y ha sido reelaborado para la plataforma Scalar; Ahora ofrece ediciones digitales de todos los primeros poemas de McKay, incluidas las colecciones de poesía <em>Songs of Jamaica</em> (Canción de Jamaica), <em>Constab Ballads</em> (Baladas de Constab), <em>Spring in New Hampshire</em> (Primavera en New Hampshire), y <em>Harlem Shadows</em> (Sombras de Harlem), así como poemas dispersos publicados en varias revistas jamaicanas, británicas y estadounidenses de los años 20 y 20, no incluido en esos volúmenes.",,,,Alex Gil,@elotroalex,2020,,134,caridischo_item,main,/img/derivatives/simple/cds46/thumbnail.jpg,/img/derivatives/simple/cds46/fullwidth.jpg
